Date,Open,High,Low,Close,macd_cla,macdsignal_cla,macdhist_cla,macd_sh,macdsignal_sh,macdhist_sh,cci_14,cci_20,rsi_7,rsi_14,rsi_21,CDLXSIDEGAP3METHODS,CDLEVENINGSTAR,CDLMORNINGSTAR,CDLENGULFING,CDLDARKCLOUDCOVER,CDLDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLPIERCING,CDLSHOOTINGSTAR
2015-10-12,2.204,2.24,2.09,2.14,-0.04228120592547713,-0.09180078593515276,0.04951958000967563,-0.031137679456918477,-0.10069840512774218,0.0695607256708237,118.19218131831317,78.98950364703794,63.0174622727488,52.66421193699983,46.06707405559337,0,-100,0,-100,0,0,0,0,0,0,0
2015-10-13,2.1519999999999997,2.1519999999999997,2.066,2.086,-0.03593510496601571,-0.08062764974132534,0.04469254477530964,-0.034926966096622714,-0.07877459211736904,0.04384762602074632,74.93146318138365,49.33763414683625,54.91599583331377,49.15159539643506,44.007427033302434,0,0,0,0,0,0,0,0,0,0,0
2015-10-14,2.066,2.154,2.052,2.14,-0.02624587937138312,-0.0697512956673369,0.04350541629595378,-0.021666017571684293,-0.05973840060214079,0.0380723830304565,70.5286926730517,60.813473544479955,60.79602664952615,52.55921935016501,46.51814500129895,0,0,0,0,0,0,0,0,0,0,0
2015-10-15,2.16,2.19,2.128,2.14,-0.018355507416940142,-0.05947213801725755,0.04111663060031741,-0.012915308915765422,-0.044130703373349005,0.031215394457583583,77.84913738823845,86.19783454220547,60.796026649526155,52.55921935016501,46.51814500129894,0,0,0,0,0,0,0,0,0,0,0
2015-10-16,2.166,2.1719999999999997,2.116,2.122,-0.013400309932212195,-0.05025777240024848,0.036857462468036284,-0.012166431078413531,-0.03347594594170385,0.021309514863290316,60.74950690335319,77.09318689225375,57.39948133131717,51.23193729761617,45.76401030186044,0,0,0,0,0,0,0,0,0,0,0
2015-10-19,2.102,2.17,2.102,2.15,-0.007131704382271842,-0.04163255879665315,0.03450085441438131,-0.0036918333460360664,-0.023547908409814588,0.01985607506377852,56.37392614307254,76.66127090856277,61.321126939896885,53.21130053184471,47.16307844456209,0,0,0,0,0,0,0,0,0,0,0
2015-10-20,2.166,2.166,2.08,2.13,-0.003734572348760068,-0.034052961507074535,0.030318389158314467,-0.0038431637859090984,-0.016979660201846093,0.013136496415936994,41.48570160186447,61.60319881938858,56.952125863688494,51.60028853955164,46.26793491358116,0,0,0,0,0,0,0,0,0,0,0
2015-10-21,2.154,2.2640000000000002,2.096,2.198,0.00439405898631362,-0.026363557408396902,0.030757616394710523,0.015021612673910223,-0.006312569243260655,0.021334181917170878,85.41114058355434,88.13833514387986,66.43745859000411,56.43024902577959,49.67766155632876,0,0,0,0,0,0,0,0,0,0,0
2015-10-22,2.198,2.198,2.144,2.166,0.008159863491156827,-0.019458873228486155,0.027618736719642982,0.017732367987983277,0.001702409833820655,0.016029958154162624,71.07574094401816,71.93177604746035,59.26766676596996,53.71373526942077,48.16734122043292,0,0,0,0,0,0,0,0,0,0,0
2015-10-23,2.146,2.278,2.094,2.206,0.014208173419553827,-0.012725463898878159,0.026933637318431985,0.030221873778547792,0.011208897815396367,0.019012975963151425,103.80399742101791,78.2673719777327,64.80643947932569,56.5306748747379,50.15626357265521,0,0,0,100,0,0,0,0,0,0,0
2015-10-26,2.25,2.356,2.214,2.34,0.029474419962661536,-0.004285487126570219,0.03375990708923175,0.07474819457670767,0.03238866340250013,0.04235953117420754,259.649122807018,131.8869540393947,77.01951500232371,64.35657528478298,56.08378762051189,0,0,0,0,0,0,0,0,0,0,0
2015-10-27,2.342,2.37,2.222,2.238,0.03296251147121998,0.0031641125929878205,0.029798398878232157,0.07306572629079522,0.045947684365265154,0.027118041925530065,167.0781893004124,115.0124646131746,58.87533356976991,56.08018580744895,51.21578053138085,0,0,0,-100,0,0,0,0,0,0,0
2015-10-28,2.2359999999999998,2.26,2.16,2.17,0.0298952041178544,0.008510330897961136,0.021384873219893265,0.05176443651279916,0.04788660174777649,0.003877834765022674,34.653465346534865,62.32347957070247,49.758227057184925,51.339980838148726,48.28219400206413,0,0,0,0,0,0,0,0,0,0,0
2015-10-29,2.176,2.238,2.156,2.198,0.029384975232820576,0.012685259764933024,0.016699715467887552,0.04517169042086078,0.04698163130547125,-0.0018099408846104711,34.393700787401556,60.538046697216515,53.23696896531721,53.09795800706642,49.53201969852437,0,0,0,0,0,0,0,0,100,0,0
2015-10-30,2.21,2.2119999999999997,2.178,2.2,0.02880989590428573,0.015910186992803565,0.012899708911482167,0.04073974491073562,0.04490100250722604,-0.004161257596490421,28.801169590643646,54.806775969037375,53.505243827930514,53.22794027139194,49.623325865646734,0,0,0,0,0,100,0,0,0,0,0
2015-11-02,2.19,2.25,2.174,2.21,0.028828738072478988,0.01849389720873865,0.010334840863740338,0.039972598757865185,0.04325820125743909,-0.0032856024995739017,43.461671869580016,65.78131916777318,55.01081821141537,53.9156427184559,50.09731393833082,0,0,0,0,0,0,0,0,0,0,0
2015-11-03,2.238,2.262,2.198,2.26,0.03250357181596408,0.021295832130183736,0.011207739685780347,0.05263823638831955,0.04638487963439924,0.00625335675392031,81.57669237360659,98.09809809809806,62.15875153317282,57.29653891973212,52.4463056623004,0,0,0,0,0,0,0,-100,0,0,0
2015-11-04,2.24,2.2640000000000002,2.184,2.184,0.028949625924780342,0.022826590889103056,0.006123035035677286,0.03852700385215568,0.04376558770698472,-0.005238583854829039,22.316112924909046,47.90419161676647,48.49525078400582,51.1535169075575,48.781541977241965,0,0,0,0,0,0,0,0,0,0,0
2015-11-05,2.208,2.208,2.144,2.18,0.025516196797217283,0.0233645120707259,0.002151684726491382,0.02781757959138309,0.03844958500178418,-0.010632005410401088,-48.74201006391989,-11.428571428571356,47.84940411454052,50.844537832050584,48.59389202595354,0,0,0,0,0,0,100,0,0,0,0
2015-11-06,2.156,2.214,2.15,2.19,0.023333126149728045,0.02335823488652633,-2.510873679828496e-05,0.023337246175500592,0.033412138726356316,-0.010074892550855724,-43.27792359288444,1.9463859152439216,49.799366399857284,51.63112035356639,49.10778606926776,0,0,0,0,0,0,0,0,0,0,0
2015-11-09,2.186,2.2880000000000003,2.176,2.1959999999999997,0.021835471070929202,0.023053682123406905,-0.001218211052477703,0.021750790947435483,0.029525022800049372,-0.007774231852613889,20.2099737532814,58.671369782481534,51.07978890517083,52.12612245922429,49.42629687004587,0,0,0,0,0,0,0,0,0,0,0
2015-11-10,2.184,2.1919999999999997,2.128,2.142,0.01610556499983673,0.02166405869869287,-0.005558493698856141,0.005349119304812078,0.02146638830163694,-0.016117268996824863,-125.35059331175867,-67.04581358609778,40.28965277264902,47.42230095282719,46.66630355561568,0,0,0,0,0,0,0,0,0,0,0
2015-11-11,2.144,2.178,2.072,2.082,0.006646458362943086,0.018660538631542913,-0.012014080268599826,-0.02174358356841033,0.007063064344954517,-0.028806647913364847,-190.74302980359855,-147.7715003138737,31.628734726590498,42.80073827191135,43.81206375802286,0,0,0,0,0,0,0,0,0,0,0
2015-11-12,2.1,2.166,1.993,2.044,-0.003871604766964687,0.014154109951841392,-0.01802571471880608,-0.04895484864472799,-0.011609573318272982,-0.037345275326455006,-209.21143679592652,-196.53211496276518,27.29353312195532,40.13310562931871,42.09973154281559,0,0,0,0,0,0,0,0,0,0,0
2015-11-13,2.046,2.13,2.03,2.094,-0.00807952767766773,0.009707382425939567,-0.0177869101036073,-0.05129240723639583,-0.024837184624313932,-0.0264552226120819,-145.0435855897561,-151.83802561310728,39.932227319069234,44.991324144645695,45.066005137490414,0,0,0,0,0,0,0,0,0,0,0
2015-11-16,2.02,2.088,2.0140000000000002,2.0380000000000003,-0.015751495454683795,0.004615606849814894,-0.020367102304498688,-0.06736989954899375,-0.03901475626587387,-0.02835514328311988,-153.523098460102,-179.9541809851092,32.54088471007122,40.9801916600948,42.505180636620125,0,0,0,0,0,0,0,0,0,0,0
2015-11-17,2.064,2.074,2.022,2.06,-0.01982780644289095,-0.00027307580872627454,-0.019554730634164675,-0.07013406323564864,-0.049387858589132125,-0.02074620464651651,-116.61895023858227,-152.65821463974592,37.816312853888846,43.12543068911733,43.82198452623906,0,0,0,0,0,100,0,0,0,0,0
2015-11-18,2.06,2.06,2.024,2.03,-0.025188701873049002,-0.0052562010215908206,-0.01993250085145818,-0.0789090169784381,-0.059228244718900785,-0.01968077225953732,-107.11943630528802,-140.00780746429945,33.63207728833766,40.94013398044871,42.430561956875415,0,0,0,0,0,0,0,0,0,0,0
